# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Snake7858   Snake1108  38217 -20159   -1 5 
Ladder7859   Snake1558  26495 5642   0 -3 
Snake7860   Snake2951  -18518 -15539   4 4 
Ladder7861   Ladder6650  7738 26345   3 -3 
Snake7862   Snake5168  31077 19483   -1 5 
Snake7863   Ladder5448  -22569 -16007   2 3 
Ladder7864   Snake6665  -8091 9949   -5 -2 
Ladder7865   Snake6499  6401 12549   -2 -4 
Snake7866   Snake966  -22665 -14908   0 5 
Ladder7867   Snake6569  8800 -12062   3 -4 
Ladder7868   Ladder940  9677 14013   -1 -2 
Ladder7869   Ladder1139  -43780 763   -1 -1 
Ladder7870   Ladder7549  -28201 21380   0 -5 
Snake7871   Snake6128  11427 32438   1 3 
Snake7872   Ladder1213  9587 43721   -4 2 
Snake7873   Snake3103  -8120 -28312   0 3 
Snake7874   Snake2171  -18917 -30682   2 5 
Snake7875   Snake6759  -1795 39238   5 3 
Ladder7876   Snake6472  -3561 19631   2 -3 
Snake7877   Ladder1363  272 10593   0 3 
Snake7878   Snake3532  8479 -18145   0 3 
Snake7879   Snake4499  -16961 -33381   4 4 
Ladder7880   Ladder4953  -38536 -14250   3 -4 
Snake7881   Ladder3428  -43440 -20689   3 3 
Snake7882   Ladder3267  -28840 23529   2 1 
Snake7883   Ladder6191  8402 -12066   5 1 
Snake7884   Snake5807  12762 -45809   -2 4 
Ladder7885   Snake3996  -40294 16010   -1 -2 
Ladder7886   Snake3181  -390 -42581   -2 -2 
Ladder7887   Snake1987  -25384 4244   -1 -2 
Snake7888   Snake1052  -27436 -15139   -3 5 
Snake7889   Ladder3139  -382 21910   -5 1 
Snake7890   Ladder7495  -25580 35969   -1 1 
Snake7891   Ladder3467  -19361 11400   2 1 
Ladder7892   Snake4657  -8159 -4459   -4 -5 
Snake7893   Snake0  42508 -16175   4 2 
Snake7894   Snake6142  -18652 -15187   -3 5 
Snake7895   Ladder7767  -27913 19064   5 1 
Ladder7896   Snake5741  31276 12566   4 -4 
Ladder7897   Snake5622  29708 1797   0 -3 
Ladder7898   Snake5908  8087 10664   -4 -3 
Snake7899   Snake7147  31383 8756   1 5 
Snake7900   Snake1005  17707 23990   3 4 
Snake7901   Snake5713  -8857 28863   -1 5 
Snake7902   Ladder6230  17334 -17283   4 1 
Ladder7903   Snake5443  -7974 29188   5 -5 
Snake7904   Ladder3871  -31671 17485   -3 3 
Snake7905   Ladder1834  -6067 9178   1 4 
Snake7906   Ladder5268  21758 -15116   -4 4 
Ladder7907   Snake1616  25339 -25163   1 -2 
Ladder7908   Ladder6561  -9701 -8588   1 -3 
Ladder7909   Ladder677  22232 25750   -4 -1 
Ladder7910   Ladder5507  25597 47386   1 -2 
Ladder7911   Snake7893  -34018 -1351   0 -2 
Snake7912   Ladder909  -36858 18631   5 1 
Ladder7913   Snake4184  47483 -32304   5 -4 
Ladder7914   Snake4876  36328 -27534   -3 -4 
Snake7915   Snake2136  25894 3776   2 4 
Snake7916   Ladder2117  -18687 -40247   1 2 
Snake7917   Snake7893  821 36566   0 4 
Ladder7918   Ladder7430  8618 25264   -3 -2 
Snake7919   Snake1200  18682 -40823   5 4 
Ladder7920   Snake3104  6369 -27001   -5 -2 
Ladder7921   Ladder2928  7048 16691   -1 -5 
Snake7922   Ladder3602  176 -15961   3 3 
Snake7923   Ladder1410  18073 22692   3 4 
Ladder7924   Ladder2918  -27908 28396   -2 -1 
Snake7925   Snake1837  -10247 13987   2 5 
Snake7926   Ladder2882  -30012 18388   2 3 
Snake7927   Ladder7484  -1190 -9612   4 3 
Snake7928   Snake2270  -18566 -7027   -2 4 
Ladder7929   Ladder2704  27121 -4099   2 -5 
Ladder7930   Ladder2296  19796 16422   4 -5 
Ladder7931   Snake3698  11900 -22740   -3 -5 
Ladder7932   Snake1786  -7344 9480   -5 -1 
Snake7933   Snake7927  23285 -29322   4 3 
Ladder7934   Snake1928  -24795 9065   -3 -1 
Ladder7935   Snake809  -18449 17929   3 -2 
Ladder7936   Ladder6382  44574 27420   -1 -1 
Snake7937   Snake3755  5307 -11814   -5 5 
Snake7938   Ladder6730  31455 22410   4 3 
Snake7939   Snake804  26311 -9687   0 5 
Ladder7940   Ladder1728  -3599 2920   4 -4 
Ladder7941   Snake6194  -14114 17181   -3 -4 
Snake7942   Snake3762  -31387 -7184   -2 4 
Snake7943   Snake283  39838 15155   -2 5 
Snake7944   Snake5795  6647 27243   5 1 
Snake7945   Snake6134  -24965 -429   5 4 
Ladder7946   Snake3223  15057 7184   -5 -5 
Snake7947   Snake7816  -9777 -1830   0 3 
Ladder7948   Snake6218  -24289 36986   5 -4 
Ladder7949   Snake2387  -4689 39820   -1 -1 
Ladder7950   Ladder2242  20646 8578   -1 -3 
Snake7951   Ladder1691  13033 -376   -5 3 
Snake7952   Ladder3738  19326 -18461   3 1 
Snake7953   Snake3285  -26415 -16216   -3 1 
Snake7954   Ladder6601  45353 4005   5 1 
Ladder7955   Ladder1682  3626 20498   2 -4 
Snake7956   Snake3989  -4371 32728   1 1 
Ladder7957   Ladder7365  -11848 -24735   -3 -2 
Snake7958   Ladder5804  -10069 -9224   -4 4 
Snake7959   Snake7718  28897 -7222   -2 2 
Snake7960   Snake5819  26218 -41923   2 2 
Ladder7961   Snake3269  -16899 -14599   3 -5 
Snake7962   Ladder8  -34596 -18828   1 1 
Ladder7963   Ladder3550  -6389 2723   2 -2 
Snake7964   Snake1163  -7192 -12103   -1 4 
Snake7965   Ladder160  9522 37142   -1 4 
Snake7966   Ladder5323  4679 -17544   -2 1 
Snake7967   Ladder39  10273 13970   3 2 
Ladder7968   Snake6263  5314 -15075   -3 -2 
Ladder7969   Snake2253  32141 3173   -3 -2 
Snake7970   Ladder2511  10335 -14064   4 4 
Snake7971   Ladder5358  26613 8648   5 3 
Ladder7972   Ladder672  -3536 -11677   3 -2 
Ladder7973   Ladder4216  -25127 -5224   -4 -1 
Snake7974   Snake7871  -2334 -12097   -3 3 
Ladder7975   Ladder5848  20650 1653   -2 -1 
Ladder7976   Snake7380  -24796 11249   1 -2 
Ladder7977   Snake763  -23567 10324   3 -5 
Snake7978   Snake4656  31440 -8211   -1 5 
Ladder7979   Ladder3876  -2357 5500   -3 -1 
Ladder7980   Ladder7754  -31837 -34047   -5 -2 
Snake7981   Ladder6253  -13770 29197   0 2 
Snake7982   Ladder5836  7347 -7686   4 4 
Snake7983   Snake3230  -205 7481   -5 1 
Ladder7984   Snake5556  -4351 -27044   -2 -5 
Snake7985   Snake1752  -34606 35231   -3 5 
Snake7986   Ladder1060  -4507 7860   -4 5 
Ladder7987   Snake2617  -7826 -40012   2 -5 
Snake7988   Ladder3938  -23128 33346   1 1 
Snake7989   Snake6329  -9406 -7852   0 1 
Snake7990   Snake7134  16166 6541   -3 4 
Ladder7991   Snake5745  -24935 -27025   3 -1 
Ladder7992   Snake3556  -17311 7577   3 -3 
Ladder7993   Snake7971  -14183 -14171   0 -4 
Ladder7994   Ladder861  3284 43689   5 -1 
Ladder7995   Snake6474  -20377 19329   0 -1 
Ladder7996   Ladder2173  992 -13579   -3 -5 
Ladder7997   Snake4082  31721 -5218   4 -5 
Snake7998   Snake6889  17527 -1531   -1 3 
Ladder7999   Ladder4622  -24095 11236   -4 -4 
Snake8000   Ladder2740  -10309 46795   5 5 
Snake8001   Snake3328  20580 12317   -5 3 
Ladder8002   Snake5847  22976 -22852   2 -1 
Ladder8003   Ladder3453  1835 -4578   1 -4 
Ladder8004   Snake4633  10100 -11581   -4 -2 
Snake8005   Ladder4898  -22059 -32201   5 2 
Snake8006   Ladder5376  -18626 -23266   4 1 
Ladder8007   Ladder288  7696 -34339   -3 -4 
Snake8008   Ladder5175  -9337 -12691   5 4 
Ladder8009   Snake1288  -23813 -6463   0 -1 
Ladder8010   Ladder6793  32191 -14555   2 -1 
Snake8011   Snake4056  -9202 3358   5 4 
Ladder8012   Ladder5812  44933 -20592   -2 -3 
Snake8013   Snake3675  21679 12644   2 4 
Snake8014   Snake6128  4739 12024   -2 4 
Ladder8015   Ladder2478  9809 30529   0 -2 
Snake8016   Snake5232  -21020 -12574   -3 4 
Ladder8017   Ladder1017  -10834 10193   0 -3 
Ladder8018   Ladder7133  -45833 28448   4 -4 
Ladder8019   Ladder5932  43037 -3609   -3 -3 
Ladder8020   Ladder4967  31387 -27910   -1 -3 
Ladder8021   Ladder2214  -21770 4759   -3 -3 
Snake8022   Ladder4311  -1611 10807   3 4 
Ladder8023   Snake2875  19687 6670   -3 -3 
Snake8024   Ladder3545  -12746 17384   5 2 
Snake8025   Snake4917  22846 -14745   3 3 
Snake8026   Ladder7892  14619 -11860   -1 5 
Snake8027   Ladder7043  -818 -40512   -1 1 
Snake8028   Ladder2419  16148 -11521   -5 1 
Snake8029   Snake2351  8743 -2079   -1 4 
Snake8030   Ladder6927  25800 31903   4 5 
Ladder8031   Ladder4504  -521 10223   -3 -2 
Ladder8032   Ladder4583  -15321 -4329   2 -4 
Snake8033   Ladder7911  -1510 30409   -3 1 
Ladder8034   Ladder2752  19212 35768   5 -2 
Ladder8035   Ladder1116  14633 2776   5 -2 
Snake8036   Ladder6568  3611 -23543   1 2 
Ladder8037   Ladder4123  10084 38702   5 -3 
Ladder8038   Ladder3039  -22370 10929   5 -1 
Snake8039   Snake3384  -2687 1204   -5 2 
Snake8040   Snake6637  5512 39290   -1 5 
Ladder8041   Snake5370  -8354 14046   2 -1 
Snake8042   Snake3636  10289 15532   4 5 
Snake8043   Snake4369  3638 -25256   3 5 
Snake8044   Snake4265  -1311 9804   2 3 
Ladder8045   Ladder7782  -12545 23373   3 -2 
Ladder8046   Snake5849  -24000 -8084   3 -1 
Snake8047   Snake5945  -881 -32120   -4 5 
Snake8048   Ladder6255  -16157 1798   -4 2 
Ladder8049   Snake6951  -7107 295   -1 -2 
Ladder8050   Ladder7282  -274 -5291   -4 -3 
Ladder8051   Snake235  -25313 31515   -4 -3 
Ladder8052   Ladder6384  8347 2110   1 -3 
Snake8053   Ladder1997  11630 -11025   -1 4 
Snake8054   Ladder2353  23109 -27150   -2 1 
Snake8055   Snake3619  -30091 38171   2 1 
Ladder8056   Ladder5353  -26366 -29900   -5 -3 
Ladder8057   Ladder5034  3736 45396   -1 -1 
Snake8058   Snake1136  -5014 -5063   1 1 
Ladder8059   Ladder4241  -8030 -34239   5 -4 
Ladder8060   Snake7873  21547 11582   2 -4 
Snake8061   Snake7810  -27030 -10457   0 3 
Ladder8062   Snake7305  12677 -2175   0 -5 
Ladder8063   Ladder3700  -3975 16429   -5 -5 
Ladder8064   Snake2690  -31465 22462   -5 -3 
Snake8065   Snake2901  -19569 -15302   -1 5 
Ladder8066   Ladder6765  -10738 6500   -2 -1 
Ladder8067   Ladder1253  19239 4762   4 -4 
Snake8068   Ladder1118  -8650 6031   3 4 
Snake8069   Ladder2086  28654 22335   0 4 
Snake8070   Ladder3937  8073 33996   2 5 
Ladder8071   Ladder3875  -22987 -38607   1 -2 
Ladder8072   Ladder7383  12663 973   1 -5 
Ladder8073   Ladder1632  13573 1606   -1 -5 
Ladder8074   Ladder3064  -18594 2415   -4 -1 
Snake8075   Ladder2122  -20330 -11568   -3 2 
Ladder8076   Snake564  -30851 -22536   -2 -3 
Snake8077   Ladder6139  18089 -4631   -5 5 
Ladder8078   Ladder4651  -12265 -16007   5 -2 
Ladder8079   Ladder1298  -22687 32970   -2 -5 
Ladder8080   Ladder4903  10717 22444   5 -3 
Ladder8081   Snake790  -17860 -821   2 -3 
Ladder8082   Ladder2460  -13267 33551   -2 -4 
Snake8083   Ladder3526  -33939 -28291   4 2 
Ladder8084   Ladder5359  22033 -20545   5 -3 
Snake8085   Ladder5600  12869 -337   2 3 
Snake8086   Ladder3910  -30700 -12953   -5 4 
Ladder8087   Snake242  -33271 -1148   1 -4 
Snake8088   Ladder5450  22339 15759   5 1 
Ladder8089   Ladder6936  -2527 -20046   3 -3 
Snake8090   Snake2714  -17026 -26860   2 5 
Snake8091   Ladder7198  -7749 -2455   2 3 
Snake8092   Snake4350  33884 2973   -4 1 
Snake8093   Ladder7864  -4871 -33395   0 3 
Snake8094   Snake449  13357 1690   -4 1 
Ladder8095   Snake6768  13293 5768   3 -1 
Ladder8096   Ladder1128  4423 5397   5 -2 
Snake8097   Snake6760  35379 19428   5 1 
Ladder8098   Ladder2121  17678 -33106   2 -1 
Ladder8099   Ladder7684  -21306 15091   4 -2 
Snake8100   Snake647  14508 -17532   -5 4 
Ladder8101   Ladder41  20893 10211   1 -3 
Ladder8102   Ladder3509  -21417 -16046   2 -5 
Snake8103   Snake3931  40038 30092   5 5 
Snake8104   Ladder6839  -12071 7842   0 2 
Snake8105   Snake5184  -11622 -17414   -5 1 
Ladder8106   Ladder1151  10587 -1687   1 -5 
Snake8107   Ladder2607  6404 -20127   3 5 
Ladder8108   Ladder1465  -36156 -20328   -5 -4 
Ladder8109   Snake7239  6447 -30216   0 -4 
Ladder8110   Ladder5717  -25534 -4944   2 -4 
Ladder8111   Ladder4836  -11188 -14826   5 -5 
Ladder8112   Snake2100  -34963 19359   2 -1 
Snake8113   Ladder6879  21156 25803   2 1 
Snake8114   Ladder2722  12696 -26401   -5 1 
Ladder8115   Snake7305  13667 -18356   -4 -5 
Ladder8116   Snake4728  -12051 28712   -3 -3 
Ladder8117   Snake6792  -44974 9033   -2 -2 
Snake8118   Ladder5178  9719 -5142   0 5 
Ladder8119   Snake4825  -20994 -9499   2 -3 
Snake8120   Snake564  -10531 -22072   0 1 
Ladder8121   Ladder2307  25594 36451   0 -1 
Snake8122   Ladder7672  -30289 -4350   -2 2 
Snake8123   Ladder4768  26858 11957   -2 5 
Snake8124   Snake5868  -38693 -5961   2 4 
Ladder8125   Snake5212  31673 -8653   0 -2 
Ladder8126   Snake3143  -24301 -13795   5 -4 
Ladder8127   Snake6597  -24398 -11155   -3 -4 
Snake8128   Snake6273  4111 3729   0 5 
Snake8129   Snake1862  -28727 -27656   1 3 
Ladder8130   Ladder4669  35897 17182   -1 -3 
Snake8131   Snake2754  5066 -32972   -1 5 
Snake8132   Snake5665  -2183 -1833   -1 2 
Snake8133   Snake5067  -33222 -40189   -2 2 
Snake8134   Ladder6317  10369 6778   -2 4 
Ladder8135   Ladder3871  -31126 -947   -2 -4 
Ladder8136   Ladder215  -27586 33132   -4 -2 
Ladder8137   Snake5713  -8959 15149   4 -4 
Ladder8138   Snake5333  6106 32121   -2 -4 
Snake8139   Snake4854  -31787 -31628   -1 3 
Snake8140   Snake273  14638 -4284   -4 5 
Ladder8141   Ladder6240  -36920 -22394   -1 -2 
Snake8142   Snake3570  4054 -28769   5 3 
Ladder8143   Snake3922  32571 -23654   -5 -5 
Snake8144   Snake907  -7216 -29187   -3 1 
Ladder8145   Ladder151  -5102 -17299   -4 -4 
Snake8146   Snake8122  2725 -25066   -1 4 
Ladder8147   Snake1106  17612 32556   2 -1 
Ladder8148   Snake3204  9675 1089   -1 -1 
Ladder8149   Ladder4935  16946 37282   -5 -2 
Ladder8150   Snake6651  -17857 11519   -3 -2 
Snake8151   Snake1991  832 3254   5 1 
Snake8152   Ladder1508  -33945 -38920   4 3 
Ladder8153   Ladder496  19505 -15874   -3 -4 
Snake8154   Snake7050  -5186 32711   -2 1 
Ladder8155   Snake3641  -22877 -1380   0 -4 
Ladder8156   Ladder2798  -24798 18026   -3 -5 
Snake8157   Ladder1293  32106 14334   4 3 
Ladder8158   Ladder899  16467 11246   5 -2 
Ladder8159   Ladder2703  4137 7811   5 -2 
Snake8160   Snake8107  -24086 42769   4 4 
Ladder8161   Ladder1848  9867 -2073   4 -2 
Ladder8162   Ladder5975  -19711 -45663   -2 -3 
Snake8163   Ladder126  -20215 526   5 1 
Snake8164   Ladder431  43864 -21965   5 3 
Ladder8165   Ladder5469  23678 -12206   -1 -4 
Ladder8166   Ladder898  -25744 -22466   0 -3 
Snake8167   Snake292  29474 8188   1 1 
Snake8168   Snake1330  20352 -4979   -2 4 
Snake8169   Snake1606  7532 -17583   -5 5 
Ladder8170   Snake6849  4097 -22144   0 -5 
Snake8171   Snake4207  24421 29444   0 5 
Snake8172   Snake4541  -29485 -21193   -2 4 
Snake8173   Snake1308  15539 11821   -2 2 
Snake8174   Ladder6117  3394 -31315   0 2 
Ladder8175   Ladder5494  -17595 40612   2 -5 
Ladder8176   Snake3240  -18333 -20134   4 -3 
Ladder8177   Ladder6126  12237 17446   0 -4 
Ladder8178   Snake1219  12896 -31707   -5 -4 
Snake8179   Ladder5263  -22531 -20598   -1 5 
Snake8180   Ladder6447  -2181 -4492   -1 2 
Ladder8181   Snake7334  4048 -11088   -5 -5 
Snake8182   Snake1616  -8466 -5784   2 4 
Ladder8183   Snake7958  -949 45010   2 -1 
Ladder8184   Ladder423  4700 -2392   -5 -2 
Ladder8185   Snake6988  -8134 -36747   -3 -4 
Snake8186   Ladder1424  24342 10296   -1 2 
Ladder8187   Ladder5750  -25334 3389   2 -5 
Ladder8188   Snake3854  -4172 -6731   -3 -5 
Ladder8189   Ladder4247  -13354 -11915   3 -4 
Ladder8190   Snake2474  22384 25688   -5 -1 
Snake8191   Ladder3351  23153 14992   -1 4 
Ladder8192   Snake313  -12816 -31714   -3 -4 
Snake8193   Snake4977  -7071 -7921   1 3 
Ladder8194   Snake7094  11744 -6667   -1 -2 
Snake8195   Ladder5393  -34596 -8873   1 1 
Snake8196   Snake6480  46368 24089   2 1 
Snake8197   Ladder288  16576 -7369   3 5 
Snake8198   Ladder2571  -23366 -17042   -5 4 
Snake8199   Snake1505  -43718 -40558   2 1 
Snake8200   Snake4640  -2795 -3736   0 4 
Ladder8201   Snake1130  14256 -12909   4 -4 
Snake8202   Ladder2229  27682 2296   0 3 
Ladder8203   Snake7448  36528 1961   2 -2 
Ladder8204   Ladder5427  -13430 -12762   0 -5 
Ladder8205   Ladder7437  27508 22576   1 -1 
Snake8206   Snake892  -7496 -9784   5 4 
Ladder8207   Snake2933  37399 -9800   4 -2 
Ladder8208   Ladder5110  -16087 6711   3 -4 
Ladder8209   Ladder1083  -7380 39836   2 -1 
Ladder8210   Ladder839  1026 6004   -4 -1 
Ladder8211   Snake1616  20471 11806   -3 -1 
Snake8212   Snake4718  14908 -10040   1 5 
Ladder8213   Ladder4293  5113 -39   2 -2 
Ladder8214   Snake4072  -34634 -19833   5 -1 
Ladder8215   Snake6378  -41078 -15154   -4 -3 
Ladder8216   Snake2922  -17124 -1429   -4 -4 
Snake8217   Snake6530  1794 -1982   3 3 
Snake8218   Ladder7383  26005 34796   3 1 
Ladder8219   Snake4889  18012 3278   -3 -1 
Snake8220   Snake313  -14453 -27542   3 1 
Ladder8221   Snake8122  11657 743   2 -2 
Ladder8222   Ladder8165  -2729 39972   -1 -2 
Snake8223   Ladder3434  -8543 11614   -2 5 
Snake8224   Snake3021  -9428 -6680   0 1 
Ladder8225   Ladder6874  -17891 -25900   0 -4 
Ladder8226   Snake7347  -2843 -10596   -5 -5 
Snake8227   Snake1986  -3071 -15345   -3 1 
Ladder8228   Snake1513  27237 12982   3 -3 
Snake8229   Snake7284  15170 -32724   -2 1 
Ladder8230   Ladder6441  8336 35867   1 -5 
Ladder8231   Ladder3724  11286 30380   4 -1 
Snake8232   Snake5529  12483 43404   -4 2 
Snake8233   Ladder3917  -30490 20049   4 2 
Snake8234   Ladder2618  26599 -1608   -1 1 
Snake8235   Ladder3599  -3232 5243   -4 5 
Ladder8236   Snake2540  -233 19325   1 -5 
Ladder8237   Snake5318  14956 -8043   -1 -4 
Snake8238   Snake4110  31609 -19638   3 3 
Ladder8239   Snake1158  1063 -15560   0 -3 
Ladder8240   Ladder780  -4619 -19966   3 -3 
Snake8241   Snake6103  -13921 10123   5 3 
Snake8242   Ladder1869  33617 18122   1 4 
Snake8243   Snake5347  -17024 31239   2 1 
Ladder8244   Ladder1841  -3171 -33760   -3 -4 
Snake8245   Snake6841  10217 -39208   -2 1 
Ladder8246   Snake5370  -8656 -22941   -1 -5 
Ladder8247   Snake2702  -5746 -28303   -1 -2 
Ladder8248   Ladder893  -21403 15183   0 -3 
Snake8249   Ladder7668  -11516 -13501   0 1 
Snake8250   Snake1056  21927 -17176   -3 4 
Ladder8251   Ladder8216  -12483 -2089   -2 -2 
Ladder8252   Snake608  -343 -15484   -4 -4 
Ladder8253   Snake3614  5538 -28896   4 -4 
Ladder8254   Ladder3618  -1717 2303   4 -1 
Ladder8255   Ladder3422  6551 6609   3 -4 
Ladder8256   Snake6878  997 -19343   2 -4 
Snake8257   Ladder3588  15435 31878   -4 1 
Ladder8258   Ladder3222  21358 -9915   3 -3 
Snake8259   Snake4692  32576 3478   -5 1 
Snake8260   Snake7840  14694 9894   3 3 
Snake8261   Snake6372  39584 10323   2 5 
Ladder8262   Ladder3086  6658 13588   5 -4 
Snake8263   Snake1779  13045 10645   4 2 
Snake8264   Ladder3565  23788 -36590   1 4 
Snake8265   Snake5456  -10760 15743   -2 2 
Snake8266   Ladder3277  -18592 10540   5 1 
Snake8267   Snake1278  -4401 -7171   -3 4 
Ladder8268   Ladder5632  29259 13982   5 -3 
Ladder8269   Ladder5188  -7324 -25283   4 -4 
Snake8270   Ladder3360  6125 7427   2 5 
Ladder8271   Ladder7243  -27355 2346   -5 -5 
Ladder8272   Snake4134  -40690 31097   4 -3 
Ladder8273   Snake7178  9097 31417   -3 -5 
Snake8274   Ladder1899  -43024 41303   4 2 
Snake8275   Snake3583  8593 13690   -1 3 
Snake8276   Snake5968  16885 -35636   -1 3 
Snake8277   Snake8265  3061 2278   -5 3 
Ladder8278   Snake564  -17586 -4631   -2 -2 
Snake8279   Ladder420  6050 12008   5 5 
Ladder8280   Snake6315  -30562 7374   1 -2 
Snake8281   Snake3807  -21606 -18873   0 3 
Ladder8282   Ladder5145  10875 12943   3 -3 
Snake8283   Snake3553  17736 18679   -1 1 
Snake8284   Ladder1186  30021 25508   -5 5 
Snake8285   Snake1390  -7899 -7945   0 2 
Snake8286   Snake7351  -2993 1716   -1 3 
Ladder8287   Snake6827  2920 -2428   -5 -3 
Snake8288   Snake2128  42406 5964   4 5 
Snake8289   Ladder6096  6865 -10870   2 2 
Snake8290   Snake733  -11474 -19912   -3 1 
Ladder8291   Snake1081  26663 16770   3 -5 
Snake8292   Snake402  19953 -13648   -4 5 
Ladder8293   Ladder1311  35528 7629   -2 -2 
Snake8294   Ladder7169  -19610 19476   -5 5 
Ladder8295   Snake3691  -1175 -31940   -1 -5 
Snake8296   Ladder7829  13428 -3289   -3 1 
Snake8297   Ladder1198  1109 17018   -2 3 
Ladder8298   Ladder6729  10542 -44947   3 -5 
Ladder8299   Ladder7455  -13650 -17013   -1 -5 
Snake8300   Ladder6565  -8049 11687   -2 2 
Snake8301   Snake3331  -2143 -3663   3 3 
Snake8302   Ladder1603  5175 -8718   5 5 
Snake8303   Ladder7522  25802 1571   -5 5 
Snake8304   Snake2812  -1595 7949   -3 5 
Snake8305   Ladder3503  -16369 -2502   -3 4 
Ladder8306   Snake916  -9751 -17697   -2 -1 
Ladder8307   Ladder230  -2515 -29360   0 -5 
Snake8308   Ladder7833  -41232 12865   3 3 
Snake8309   Ladder5217  -14208 26327   -4 4 
Snake8310   Ladder3434  -5196 25898   -3 2 
Ladder8311   Ladder4501  8389 -18214   0 -2 
Ladder8312   Snake7902  -39959 4747   1 -2 
Ladder8313   Snake2647  -8056 7641   -1 -2 
Ladder8314   Snake3765  2070 26075   -5 -4 
Snake8315   Snake5352  11719 21538   -1 2 
Ladder8316   Snake5176  12551 -18983   3 -5 
Ladder8317   Snake1774  39557 -25503   1 -5 
Snake8318   Ladder1537  34685 8482   4 4 
Snake8319   Ladder6259  -22542 8976   3 5 
Snake8320   Snake4657  26358 8274   -2 2 
Ladder8321   Ladder3267  -15070 19656   -4 -2 
Ladder8322   Snake4083  1990 -19456   -3 -4 
Ladder8323   Ladder5100  -6158 -1590   -4 -1 
Ladder8324   Snake5121  42638 -702   0 -4 
Snake8325   Ladder6520  -22238 6064   -5 4 
Ladder8326   Snake3093  18357 9624   -2 -5 
Ladder8327   Snake7743  20718 10670   4 -2 
Ladder8328   Snake4356  9742 30561   -5 -3 
Ladder8329   Ladder4847  -33437 6081   3 -5 
Snake8330   Snake5349  722 7246   3 1 
Ladder8331   Ladder611  9845 2110   -1 -1 
Ladder8332   Ladder190  -15995 4286   4 -2 
Snake8333   Ladder4021  42417 37388   2 3 
Snake8334   Ladder6975  -30500 14585   1 1 
Snake8335   Ladder6930  -9965 16799   4 4 
Ladder8336   Ladder2195  27296 34532   -5 -4 
Snake8337   Snake5016  -8288 20403   5 3 
Ladder8338   Snake2104  9648 22258   -1 -2 
