# object_name   ref_object  relative_start_x relative_start_y   end_x end_y 
Snake3949   Snake2970  -496 4386   3 3 
Snake3950   Ladder3401  975 3520   -2 1 
Ladder3951   Snake3071  2251 -343   1 -2 
Ladder3952   Ladder1838  -3519 2300   -2 -3 
Ladder3953   Snake2131  254 788   5 -4 
Snake3954   Snake149  -5112 457   3 4 
Ladder3955   Ladder3915  -390 2560   2 -4 
Snake3956   Snake965  -2898 -5974   4 4 
Snake3957   Ladder170  -7624 976   -3 3 
Snake3958   Ladder3483  -2442 -1917   4 1 
Snake3959   Ladder1253  190 -3654   -3 3 
Ladder3960   Ladder1579  1313 530   -2 -4 
Ladder3961   Snake1950  2915 5945   -5 -5 
Snake3962   Ladder3823  6361 -2057   4 1 
Ladder3963   Snake3028  2987 -3103   1 -1 
Ladder3964   Ladder2930  1428 -2307   -5 -2 
Ladder3965   Snake1003  -2412 475   -2 -2 
Snake3966   Ladder1151  47 5006   2 4 
Snake3967   Ladder2066  7198 5257   -2 2 
Snake3968   Ladder553  6082 8507   -2 3 
Ladder3969   Snake3722  -1669 -3772   -1 -3 
Snake3970   Snake544  5806 6225   1 1 
Ladder3971   Snake3456  -7328 1170   -2 -5 
Ladder3972   Ladder3837  -8836 -2048   0 -4 
Ladder3973   Snake237  2991 -4881   2 -5 
Snake3974   Ladder2559  -2791 -2986   -5 2 
Ladder3975   Snake1239  6695 -327   3 -2 
Ladder3976   Snake854  2152 979   -2 -5 
Ladder3977   Ladder2010  -3928 -5073   -2 -5 
Ladder3978   Ladder2016  -1064 3961   -4 -5 
Snake3979   Snake1198  6101 2884   -4 3 
Snake3980   Snake317  4817 -1034   2 1 
Ladder3981   Ladder2109  2325 2742   1 -3 
Ladder3982   Ladder401  371 3352   4 -5 
Ladder3983   Snake1060  -7031 -1028   4 -2 
Ladder3984   Ladder2292  4831 5758   1 -4 
Snake3985   Ladder3581  1252 3607   -2 1 
Snake3986   Ladder2657  422 -5063   -1 4 
Ladder3987   Snake783  -3956 -3297   -5 -3 
Snake3988   Snake1613  -1642 1675   3 1 
Snake3989   Snake1758  -3086 1605   0 2 
Ladder3990   Ladder431  1 6607   0 -3 
Snake3991   Ladder3426  1583 3917   -2 1 
Snake3992   Snake3013  5063 -4222   2 3 
Ladder3993   Ladder404  -4613 1916   -5 -4 
Ladder3994   Snake711  -6808 -295   2 -2 
Ladder3995   Snake2456  -1264 -645   -1 -3 
Ladder3996   Snake3783  -6826 -115   -3 -4 
Snake3997   Snake1758  3167 7454   1 3 
Snake3998   Ladder1885  3507 -2431   -3 3 
Snake3999   Snake797  -3509 -1456   1 4 
